Size_of_ROIs,Mean_Value,St_Deviation,Skewness,Gradient_Mean_value,Gradient_Variance,Percentage_non_zero_Gradients,Contrast,Correlation,Entropy,Homogenity,Run_Percentage,Long_run_Emphasis,Gray_Value_Distribution,Yearly_Production
20089,103.2054358,99.15590917,0.47532709,136.0807854,11928.94117,0.867937677,47.44778732,0.000101493,3.736070047,0.202904271,0.500920902,1.963132267,3148.273775,4927.644539
20412,102.2040466,99.14889615,0.505564541,136.0189972,11940.81852,0.866696061,42.6537034,0.000101519,3.707699562,0.203236832,0.500293945,1.972483353,3207.219154,5014.34763
19843,104.5423575,99.6644484,0.43081902,134.8590673,11977.49865,0.869525777,57.82006096,0.000100409,3.826896666,0.203145494,0.500125989,1.970072551,3115.524587,4869.185812
19110,102.8617478,99.81215355,0.476330773,134.7116453,11957.65613,0.868027211,48.65504323,0.000100135,3.821041677,0.203091171,0.500523286,1.952535285,2993.135076,4688.314584
19374,104.3628058,99.0585662,0.442312213,136.3451124,11896.79527,0.868586766,43.42671803,0.000101675,3.723319356,0.202217357,0.499845153,1.974700537,3034.202809,4740.362867
19598,104.350546,99.0761756,0.435564238,136.084471,11903.44198,0.868506991,41.70757312,0.000101674,3.712752715,0.203474235,0.498673334,1.967666019,3054.777755,4802.128006
20091,101.9840227,99.20883843,0.509464581,135.8570318,11878.74036,0.869294709,44.51473241,0.000101439,3.758208468,0.202847098,0.500223981,1.980597015,3149.956617,4924.214328
20328,100.3776072,99.41314431,0.552350101,135.8223076,11879.78141,0.869441165,50.95569723,0.000100998,3.761547128,0.20360631,0.500196773,1.968627065,3189.644965,4993.028127
20855,109.1736274,99.66421285,0.294160266,138.8212414,11996.1842,0.870151043,53.98664002,0.000100417,3.784631947,0.202939984,0.500167825,1.976224715,3266.910459,5124.050906
20130,109.8788376,99.60360042,0.272777454,138.6051494,12016.1033,0.867312469,43.08297467,0.000100602,3.757220142,0.202363799,0.498956781,1.991537236,3146.045998,4892.667264
20861,106.2472556,99.47969065,0.378472164,136.5891839,11928.67946,0.868606491,51.88932121,0.000100817,3.818531449,0.2026758,0.498490005,1.990383691,3256.183768,5086.835753
19850,102.9398489,99.67644118,0.473624208,136.2071892,11914.51808,0.868312343,59.38638378,0.000100351,3.822551209,0.203045972,0.499345088,1.97003632,3106.360775,4848.51594
19843,105.0343698,99.1181652,0.418237323,137.6922818,11962.9805,0.868417074,40.49401463,0.000101599,3.700062699,0.203083434,0.499420451,1.983148335,3104.526942,4855.569122
19656,106.2274115,99.28521173,0.380105726,137.5403172,11940.39289,0.868538869,43.38804299,0.000101234,3.723305864,0.203509445,0.4997965,1.983916938,3072.186889,4806.984528
20870,101.1078103,99.18864957,0.537348191,134.3616488,11801.79701,0.868279828,46.75731515,0.000101385,3.737419593,0.20363269,0.499856253,1.984087423,3280.121741,5121.141488
19606,99.59344078,99.03936198,0.582618322,134.26042,11811.91908,0.869070693,37.14234396,0.000101785,3.658007613,0.203384926,0.499438947,1.992544935,3077.849877,4777.348243
19632,106.8860534,99.29329575,0.363277664,137.6138211,11947.61342,0.868378158,47.27540509,0.000101176,3.699200402,0.20352632,0.5,1.978198859,3082.190913,4806.746536
19877,104.0013584,99.05533096,0.448493884,136.9562847,11942.39374,0.868944006,50.29322268,0.000101713,3.731741588,0.203038246,0.49876742,1.999697398,3107.864031,4833.378051
20379,102.1905884,99.80237262,0.494802662,135.1053251,11901.78985,0.868050444,44.75185944,0.000100145,3.813503636,0.204105339,0.500073605,1.966048474,3198.036012,4981.485134
20065,102.3482681,99.83925285,0.492924163,135.0425683,11904.58391,0.8686768,45.99879518,0.000100103,3.812859583,0.203188848,0.500822327,1.954124789,3151.581351,4941.119415
19689,110.7510285,100.0432052,0.247463095,139.5471089,12026.62666,0.869317893,52.79030005,9.97E-05,3.782312771,0.203613231,0.500838031,1.953148768,3092.852956,4838.570632
20954,109.2806147,99.5897958,0.291706739,138.811184,12004.35956,0.868616971,44.07650845,0.000100596,3.743712405,0.203092644,0.500477236,1.964908935,3291.72814,5155.356823
16824,113.7920827,100.0907075,0.162708288,139.4577372,11925.0424,0.864419876,31.98381129,9.96E-05,3.683214399,0.201658139,0.499940561,1.956961122,2636.767447,4142.242421
20014,115.1629859,99.69993113,0.132315805,139.0348354,11912.147,0.868542021,37.65226485,0.00010042,3.774484218,0.196334786,0.5,1.976616369,3107.432497,4918.337464
20122,120.5814531,102.0184857,-0.027139625,143.8910387,12336.05081,0.868502137,44.93311128,9.59E-05,3.754049638,0.202659845,0.499751516,1.964399364,3163.802108,4933.115752
20409,121.4546034,102.3077985,-0.050067648,143.802577,12341.45727,0.86878338,45.31352888,9.54E-05,3.752868447,0.202665602,0.501445441,1.965604847,3198.817471,5016.566347
20879,112.5349873,100.6315454,0.198022317,138.3413239,11951.71219,0.869055031,44.18522799,9.85E-05,3.807341682,0.203129688,0.500646583,1.961924806,3270.025352,5147.837654
19873,110.8817994,100.0231624,0.244270023,138.6975343,11889.18772,0.867357722,36.30893499,9.98E-05,3.755756583,0.203052069,0.500327077,1.95413859,3120.676758,4893.285427
19293,118.0096408,101.5251083,0.038387487,142.8753691,12264.46249,0.865028767,42.04144989,9.68E-05,3.743446724,0.204020267,0.499870419,1.956345915,3024.65056,4733.934052
20183,116.5135015,100.8735677,0.082934617,142.9334486,12275.31579,0.867710449,51.07076756,9.80E-05,3.705926304,0.202807636,0.50081752,1.964879304,3178.084883,4963.348239
20922,104.4374343,99.55146447,0.43200646,134.8891563,11869.28496,0.86550043,51.77781276,0.000100657,3.814676433,0.202676214,0.498422713,1.961449942,3275.698888,5110.532988
19215,104.2701535,99.6550699,0.437140115,134.9697649,11872.24061,0.865417642,58.42238557,0.000100401,3.772438374,0.20350906,0.50039032,1.959126365,3014.460218,4697.386479
20400,110.1780882,99.77295712,0.26225116,138.9476715,11919.81405,0.867941176,39.9421928,0.000100258,3.739040468,0.203680687,0.499901961,1.957638753,3201.433811,5006.05707
20884,113.8242674,100.4426651,0.154869006,139.4079625,11949.99526,0.86798506,35.98587185,9.89E-05,3.759961356,0.202868419,0.499377514,1.975261291,3255.386231,5115.637837
20597,102.1971646,101.8459451,0.439409102,135.0502885,11987.87715,0.868912948,61.90611179,9.61E-05,3.883067557,0.202070632,0.499101811,1.958171206,3202.787354,5040.386187
20681,101.7268991,102.3520084,0.445348237,135.058109,11994.51401,0.867898071,73.52761713,9.50E-05,3.878600472,0.203276949,0.499298873,1.968041836,3248.439473,5071.540577
20628,112.3247043,100.2785163,0.201534556,139.8825232,11967.36749,0.868673647,36.77516493,9.93E-05,3.791126597,0.202509383,0.5004363,1.966095127,3222.024508,5033.522329
19152,111.5972222,100.4515659,0.223797887,139.8230924,12013.7703,0.869152047,51.38479236,9.89E-05,3.8157294,0.203101702,0.500104428,1.953330549,2990.619962,4702.098768
16780,111.5312872,100.0799212,0.224764518,136.4597333,11890.50794,0.865494636,54.0232666,9.96E-05,3.743252154,0.202571306,0.499702026,1.973762671,2624.502206,4114.881216
17459,112.9010253,99.7665671,0.195591617,136.3953515,11893.68817,0.864826164,58.43165195,0.000100186,3.798464622,0.198626276,0.500315024,1.964281626,2718.4166,4279.535318
20838,113.4799885,100.5618175,0.169126632,140.7027012,12031.17879,0.868509454,55.42417224,9.87E-05,3.812909994,0.203183186,0.500143968,1.967088851,3266.818269,5101.992132
20363,113.0981191,100.3130817,0.179821303,140.5855552,12029.71497,0.869714679,55.81787294,9.92E-05,3.795967455,0.202763093,0.499877228,1.979664014,3188.416446,4977.189803
19408,110.319662,100.379227,0.257900603,136.4738755,11890.1973,0.864643446,45.18113057,9.90E-05,3.805185116,0.202827779,0.500154575,1.947254559,3029.745235,4754.715257
18761,109.3066468,100.3451854,0.30079417,136.3718863,11909.33903,0.86743777,42.65460332,9.91E-05,3.915787207,0.195194211,0.499280422,1.955161738,2904.064588,4609.696274
20321,116.6942572,101.1246282,0.080065571,143.7015833,12175.05877,0.868904089,59.00529672,9.75E-05,3.782545561,0.203210512,0.500418287,1.968040122,3200.490019,4996.414298
21382,115.0887195,100.7379615,0.118783869,143.6510295,12165.34946,0.870264709,55.69161799,9.83E-05,3.79529048,0.203324262,0.5,1.968197549,3341.499111,5254.264802
20908,107.4238569,100.3122031,0.342515946,135.5071032,11911.24315,0.868375741,44.7772124,9.92E-05,3.833900336,0.2038003,0.500621772,1.966370498,3278.323015,5132.22098
20339,106.0289591,99.7855676,0.389742522,135.09319,11898.89953,0.867643444,35.13736501,0.00010019,3.817580081,0.202230494,0.500663749,1.956594324,3187.087401,5001.415595
20436,108.0390977,99.64749216,0.326511228,138.9657008,11903.37343,0.868173811,60.2834193,0.000100411,3.79209769,0.203478881,0.500097867,1.982876712,3203.109785,5008.101174
20852,105.8332054,99.30447391,0.390435387,138.4891114,11866.59887,0.869604834,49.49495003,0.000101166,3.756020317,0.203782555,0.498561289,1.987879954,3261.019815,5084.637938
20408,110.2638671,99.89647164,0.268327936,136.3055523,11841.9575,0.868041944,52.90682161,1.00E-04,3.776781932,0.201976151,0.500980008,1.962147887,3197.809859,5019.535016
19918,108.6209961,99.57774129,0.311835495,136.6109645,11855.56546,0.867205543,40.49975159,0.000100648,3.732752665,0.203227212,0.500301235,1.961766182,3130.681686,4887.949724
19645,113.3328582,100.3689788,0.169926432,139.5294296,11938.90124,0.868974294,45.75945113,9.90E-05,3.754274521,0.203408032,0.500330873,1.97965205,3083.409604,4798.543799
20874,112.2780013,100.1256399,0.199715901,139.233492,11920.09905,0.868927853,45.64384425,9.95E-05,3.751256073,0.202828902,0.499760468,1.967695552,3260.157209,5122.840874
21465,110.4577219,100.0001644,0.255861742,139.9145268,12030.09978,0.867412066,37.98724229,9.98E-05,3.744543174,0.203611644,0.500023294,1.967390292,3378.708003,5283.507407
19898,110.4345663,99.95190614,0.254124336,139.4559382,11988.17416,0.868579757,38.5569984,9.99E-05,3.752362256,0.203733429,0.499648206,1.96077248,3113.362704,4891.126534
20141,114.1927412,100.3910531,0.144007225,141.569873,12199.37993,0.868924085,43.81334206,9.90E-05,3.725177113,0.203297378,0.499478675,1.972465209,3155.162227,4934.911133
19376,115.8946635,100.909492,0.09489619,141.464471,12165.62796,0.867568126,37.53812067,9.81E-05,3.718753919,0.204047812,0.499225846,1.968985837,3037.691823,4740.386747
20075,112.1412702,100.4229224,0.204427586,138.226307,12030.6275,0.868841843,53.47473586,9.89E-05,3.809393741,0.20121645,0.499726027,1.964413876,3124.084729,4919.035088
20101,110.8055818,100.3435552,0.243410596,137.1301402,11991.5725,0.868563753,45.57319869,9.91E-05,3.784649254,0.203805628,0.500273618,1.956841687,3154.312848,4937.715593
19869,119.4794907,101.570345,-0.004270238,144.1149833,12387.15914,0.868689919,36.12911617,9.67E-05,3.662272197,0.2033271,0.500880769,1.97397508,3112.709606,4878.353497
20163,119.5280464,101.6726043,-0.002413483,144.2125543,12369.61903,0.868620741,39.98323568,9.65E-05,3.724634718,0.202934348,0.499280861,1.981325122,3157.011523,4938.08652
19864,91.47744664,100.292298,0.793500753,132.8244653,12492.49768,0.868354813,37.0256156,9.93E-05,3.743555912,0.202707321,0.500201369,1.978059581,3121.572464,4861.647947
19396,87.39209115,101.9956333,0.854496062,133.0977282,12517.6181,0.86651887,48.59262202,9.59E-05,3.814100768,0.203468192,0.500773355,1.93719757,3048.346649,4772.688459
19905,107.6476765,99.53320264,0.339702715,137.736211,11894.73216,0.86837478,40.3419672,0.000100719,3.7361978,0.203900085,0.50072846,1.963579813,3130.956055,4892.232868
20358,106.0931329,99.32734257,0.388037318,137.6239276,11898.77416,0.866981039,36.8200356,0.000101183,3.720807577,0.203465456,0.500147362,1.962286388,3196.622275,5017.144176
19198,105.2325242,99.13052281,0.43041257,137.0940121,12004.39163,0.872747161,58.7156156,0.000101427,3.832918128,0.196693133,0.499270757,1.952112676,2985.964215,4731.320083
19830,102.1099344,99.0566367,0.506351405,135.6569795,11999.01529,0.868280383,35.62870523,0.00010172,3.681356297,0.203380953,0.499193142,1.956561269,3104.035458,4871.396808
20153,107.7438099,99.71618674,0.335069409,137.646839,11896.5672,0.868009726,41.0346783,0.000100363,3.770522501,0.203678726,0.499578227,1.980433055,3156.202026,4935.379619
19597,107.1043527,99.70225668,0.357232164,137.0452367,11866.33384,0.866255039,38.93755966,0.00010038,3.759036423,0.203750161,0.500739909,1.964638745,3084.067156,4802.786406
19334,102.3007138,99.07601618,0.501655869,135.6015963,11825.52397,0.868987276,48.98132118,0.000101639,3.759673315,0.202335092,0.499482776,1.977632805,3021.461427,4727.563943
19309,101.7285204,99.15020499,0.519554802,135.2193486,11843.66664,0.867419338,33.15471913,0.000101537,3.679239095,0.203966999,0.500077684,1.964478045,3038.244615,4732.384217
19877,120.3585048,101.9285733,-0.024400724,143.5702989,12332.6244,0.866428535,35.55258063,9.61E-05,3.717876548,0.203051036,0.500276702,1.956556718,3112.628922,4876.058729
19338,121.5610198,102.5860842,-0.053096521,144.6472128,12466.31748,0.867773296,34.13368253,9.48E-05,3.725728391,0.20387336,0.500413693,1.964658469,3032.156763,4740.966312
20100,110.6277114,100.3282248,0.252407948,137.5920503,11902.99687,0.867363184,38.59299147,9.92E-05,3.763888266,0.2035232,0.5,1.966368159,3150.435224,4935.045771
19193,110.6983796,100.0322345,0.250178909,137.8880734,11886.71574,0.867660084,43.48757532,9.97E-05,3.753631837,0.203348509,0.499869744,1.959245362,3014.914738,4722.956223
19693,123.541563,103.1830824,-0.10272567,145.3621229,12546.14915,0.868278068,45.54203206,9.38E-05,3.75803112,0.203351098,0.499212918,1.972332418,3076.120537,4818.461703
18615,122.5103411,102.7133733,-0.082840922,145.3870037,12546.5007,0.869567553,38.75617851,9.47E-05,3.702350643,0.203291343,0.498576417,1.966382933,2895.365478,4542.309342
18888,88.66439009,100.9536718,0.855481958,131.4613628,12614.02839,0.86864676,69.86046783,9.78E-05,3.743634208,0.203389999,0.5,1.951609488,2967.48687,4636.830792
19601,88.0538748,101.1036332,0.865099682,131.0422006,12640.51647,0.869037294,58.24776935,9.75E-05,3.751362939,0.20379462,0.500739758,1.965868569,3079.244727,4803.724401
19649,112.2812357,100.3361623,0.198104254,139.785821,12100.80575,0.868288463,40.98655989,9.92E-05,3.756637107,0.203782802,0.499720088,1.96822487,3069.917405,4809.471127
19898,112.0927731,100.2394817,0.205619223,139.3446162,12087.63799,0.867524374,33.99077195,9.94E-05,3.730829999,0.203386352,0.499195899,1.961038961,3116.770059,4875.815061
19626,101.8614593,99.17485975,0.515420304,134.5214308,11939.21149,0.867930297,57.60047096,0.000101366,3.730942,0.202802259,0.500305717,1.960688461,3077.952439,4801.837152
20137,102.2538114,98.96222682,0.507320412,134.3634407,11957.20479,0.868947708,57.36389235,0.000101809,3.714707348,0.201640838,0.500173809,1.961278793,3150.250794,4942.214257
19134,111.2269782,99.97583235,0.232400867,140.3372704,12073.29389,0.870231002,53.16161733,9.98E-05,3.779629172,0.202699714,0.499895474,1.973758495,2988.982645,4696.51678
19882,110.8927673,100.1264166,0.246666044,140.2955989,12073.41876,0.869278745,56.29677562,9.95E-05,3.807692157,0.203242905,0.500603561,1.961418668,3130.980709,4875.16819
20121,95.62934248,100.6602828,0.655451438,136.21135,12185.06442,0.867402217,45.1016218,9.85E-05,3.804017329,0.203996587,0.498981164,1.96752988,3146.686454,4931.768725
19857,100.2068792,100.1448699,0.542178947,135.873979,12054.25906,0.866394722,39.76881333,9.95E-05,3.802157137,0.203461643,0.500730221,1.953132857,3115.691743,4855.521774
19597,108.3519927,101.0963149,0.303244105,137.56839,12042.2733,0.868092055,47.56084002,9.76E-05,3.837505,0.203194669,0.499464204,1.975275848,3053.312219,4812.16653
19384,99.49339662,99.54971032,0.576839238,136.1195266,11998.51292,0.868138671,35.78495967,0.000100743,3.755515796,0.203599001,0.4995357,1.976143757,3038.060415,4743.793349
19819,102.5065846,99.50402737,0.48748854,137.7612048,12128.95413,0.867046773,34.46363384,0.000100817,3.745776762,0.203629891,0.499924315,1.991320145,3105.969923,4858.297739
19850,102.967204,99.42911955,0.473601576,137.7612048,12128.95413,0.868261965,32.67413431,0.000101021,3.753119659,0.203348666,0.499143577,1.985365361,3097.340533,4856.641098
20386,99.56578044,99.65308781,0.574155215,134.8683273,11903.15023,0.866476994,34.48569735,0.00010049,3.766902812,0.203148434,0.501422545,1.951868519,3206.198591,5025.03737
20680,96.78791103,99.61493874,0.649277687,133.9826118,11893.43747,0.866924565,37.74745277,0.000100578,3.78604177,0.203071045,0.498549323,1.976915616,3227.749176,5060.43065
20461,106.8351987,99.28780315,0.373883347,138.0502176,12129.60081,0.871756024,47.91282024,0.000101215,3.87065689,0.197573577,0.499340208,1.951747088,3174.340315,5042.398454
14884,109.1187853,99.32726275,0.309063151,138.3653866,12003.83166,0.871607095,48.32656976,0.000101067,3.762594668,0.19804322,0.500739049,1.93868241,2319.249027,3680.775124
20094,95.89643675,99.88521494,0.674093208,133.2643287,11932.64878,0.868418433,46.5651675,0.000100016,3.803679838,0.202875924,0.498805614,1.97545645,3142.848548,4907.65669
20140,100.0039225,99.44868651,0.562549025,134.8712951,11857.74589,0.869414101,54.47239799,0.000100849,3.811163016,0.202850065,0.500099305,1.961576648,3147.156076,4940.278991
20138,105.4477108,99.53516772,0.405567139,137.1042865,11950.79418,0.867762439,54.78668822,0.000100658,3.79071776,0.203448159,0.500099315,1.961672128,3157.924635,4964.096217
19652,106.3182373,99.4034918,0.377715998,137.0651986,12056.63838,0.867697944,34.40515705,0.000101079,3.740212742,0.203133346,0.499440261,1.967804381,3069.229648,4825.082323
19889,101.4836844,99.28978767,0.522316731,134.4988141,11864.59274,0.868168334,34.27397866,0.000101258,3.721784788,0.203843768,0.500779325,1.956325301,3120.984739,4900.461647
19664,96.54129373,99.71787505,0.656645022,132.9694444,11957.42266,0.867829536,33.26401477,0.000100415,3.764659657,0.203626622,0.50035598,1.974489277,3074.133042,4821.886675
20379,90.00451445,100.9171028,0.814796764,133.6936882,12192.15328,0.868246725,50.37737781,9.79E-05,3.826838473,0.202987619,0.499730114,1.966221524,3197.456402,5008.896308
